INST_TEMP_ID,temp_id,WESTERN_NAME,CHINESE_NAME_HANZI,Shortened Chinese Name,Chinese_name_rom,Parent Org ID,Parent Org Name,CHINESE_ALT_NAME_HANZI,CATEGORY,SUBCATEGORY,GENDER_SERVED,AFFILIATION,CHRISTIAN TRADITION,Religious Family,RECORDED PLACE,GEOCODE,NOTES,SOURCE
安徽棕陽濟安診所,TN_0631,Anhui Zongyang Ji'an Clinic,安徽棕陽濟安診所,,ānhuī zōngyángjìānzhěn suǒ,,,,Medical,Hospital,,,Protestant,,,O_1,,
徐州基督醫院,TN_0632,Xuzhou Christ Hospital ,徐州基督醫院,,xúzhōu jīdū yīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_797,,
濟南齊魯大學醫學院化驗室,TN_0633,Jinan Qilu University Medical School Laboratory,濟南齊魯大學醫學院化驗室,,jǐnán qílǔdàxué yīxuéyuàn huàyànshì,,,Jinan Cheeloo University Medical School Laboratory,Medical,Hospital,,,Protestant,,,Y_1397,,
青島信義會醫院,TN_0634,Qingdao Lutheran Hospital,青島信義會醫院,,qīngdǎo xìnyìhuì yīyuàn,C_000018,United Lutheran Church in America,,Medical,Hospital,,,Protestant,Lutheran,,Y_1433,,
山東益都廣德醫院,TN_0635,Yidu Guangde Hospital (Shandong),山東益都廣德醫院,,shāndōng yìdū guǎngdé yīyuàn,,,,Medical,Hospital,,,Protestant,,,F_200,,
北京中華基督教會道濟醫院,TN_0636,Beijing Church of Christ in China Daoji Hospital ,北京中華基督教會道濟醫院,,běijīng zhōnghuá jīdūjiào huìdàojì yīyuàn,C_000934,Church of Christ in China.,,Medical,Hospital,,,Protestant,,,Y_2505,,
北京協和醫院,TN_0637,Beijing Xiehe Hospital ,北京協和醫院,,běijīng xiéhéyīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_2502,,
北京天成醫院,TN_0638,Beijing Tiancheng Hospital ,北京天成醫院,,běijīng tiānchéng yīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_2502,,
北京市衛生事務所,TN_0639,Beijing Municipal Health Bureau,北京市衛生事務所,,běijīngshì wèi shēngshì wùsuǒ,,,,Medical,Hospital,,,Protestant,,,O_2,,
天津馬大夫醫院,TN_0640,Tianjin Ma Daifu Hospital ,天津馬大夫醫院,,tiānjīn mǎ dàfū yīyuàn,,,,Medical,Hospital,,,Protestant,,,O_30,,
保定福音醫院,TN_0641,Baoding Gospel Hospital ,保定福音醫院,,bǎodìng fúyīn yīyuàn,,,,Medical,Hospital,,,Protestant,,,F_14,,
河北滄縣鎮埔施醫院,TN_0642,Zhenpu Shi Hospital in Cang County (Hebei),河北滄縣鎮埔施醫院,,héběi cāngxiàn zhènbùshī yīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_236,,
河北商邱聖保羅醫院,TN_0643,Shangqiu St.Paul Hospital (Hubei) ,河北商邱聖保羅醫院,,héběi shāngqiūshèng bǎoluóyīyuàn,,,,Medical,Hospital,,,Protestant,,,F_169,,
洛陽市信義會醫院,TN_0644,Luoyang City Lutheran Hospital,洛陽市信義會醫院,,luòyángshì xìnyìhuì yīyuàn,C_000018,United Lutheran Church in America,,Medical,Hospital,,,Protestant,Lutheran,,F_131,,
洛陽市內地會醫院,TN_0645,Luoyang City China Inland Mission Hospital,洛陽市內地會醫院,,luòyángshì nèi dìhuì yīyuàn,C_000056,China Inland Mission,,Medical,Hospital,,,Protestant,Interdenominational,,F_131,,
江西南昌衛理公會南昌醫院,TN_0646,Nanchang Methodist Church Hospital (Jiangxi),江西南昌衛理公會南昌醫院,,jiāngxī nánchāng wèilǐ gōnghuì nánchāng yīyuàn,C_30003,The Methodist Church ,,Medical,Hospital,,,Protestant,Methodist,,Y_870,,
九江但福德醫院,TN_0647,Jiujiang Danfude Hospital ,九江但福德醫院,,jiǔjiāng dànfúdé yīyuàn,,,Elizabeth Skelton Danforth Memorial Hospital (Kiukiang),Medical,Hospital,,,Protestant,,,F_308,,
九江但福德醫院高級護士學校,TN_0648,Danfude Hospital Advanced Nursing School (Jiujiang),九江但福德醫院高級護士學校,,jiǔjiāng dànfúdé yīyuàn gāojí hùshi xuéxiào,,,,Education,School,,,Protestant,,,F_308,,
江西永新衛生院,TN_0649,Yongxin Health Clinic (Jiangxi) ,江西永新衛生院,,jiāngxī yǒngxīn wèishēngyuàn,,,,Medical,Hospital,,,Protestant,,,Y_864,,
江西鄱陽福音醫院,TN_0650,Poyang Gospel Hospital (Jiangxi) ,江西鄱陽福音醫院,,jiāngxī póyáng fúyīn yīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_915,,
武昌同仁醫院,TN_0651,Wuchang Tongren Hospital ,武昌同仁醫院,,wǔchāng tóngrén yīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_141,,
湖北大冶石灰窯普愛醫院,TN_0652,Daye Shihui Puai Hosital (Hubei),湖北大冶石灰窯普愛醫院,,húběi dàyě shíhuī yáo pǔàiyīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_181,,
湖北隨縣普愛醫院,TN_0653,Sui County Puai Hospital (Hubei),湖北隨縣普愛醫院,,húběi suíxiàn pǔàiyīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_128,,
湖南醴陵遵道醫院,TN_0654,Lingling Zundao Hospital (Hunan),湖南醴陵遵道醫院,,húnán lǐlíng zūndào yīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_639,,
湖南零陵普愛醫院,TN_0655,Lingling Puai Hospital (Hunan) ,湖南零陵普愛醫院,,húnán línglíng pǔàiyīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_619,,
湖南津市津蘭醫院,TN_0656,Jinshi Jinlan Hospital (Hunan) ,湖南津市津蘭醫院,,húnán jīnshì jīnlán yīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_548,,
湖南平江普愛醫院,TN_0657,Hunan Pingjiang Puai Hospital ,湖南平江普愛醫院,,húnán píngjiāng pǔàiyīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_662,,
湖南常德廣德醫院,TN_0658,Hunan Changde Guangde Hospital ,湖南常德廣德醫院,,húnán chángdé guǎngdé yīyuàn,,,,Medical,Hospital,,,Protestant,,,F_26,,
桂林道生醫院,TN_0659,Guilin Daosheng Hospital ,桂林道生醫院,,guìlín dàoshēng yīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_2585,,
成都華西大學醫院,TN_0660,West China University Hospital (Chengdu),成都華西大學醫院,,chéngdū huáxīdàxué yīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_1212,,
成都聯合兒科診所,TN_0661,Chengdu United Pediatric Clinic,成都聯合兒科診所,,chéngdū liánhér kēzhěn suǒ,,,,Medical,Hospital,,,Protestant,,,F_30,,
西安廣仁醫院,TN_0662,Xi'an Guangren Hospital ,西安廣仁醫院,,xīān guǎngrén yīyuàn,,,,Medical,Hospital,,,Protestant,,,F_215,,
山西太谷仁術醫院,TN_0663,Taigu Arthington Memorial Hospital (Shanxi),山西太谷仁術醫院,,shānxī tàigǔ rénshù yīyuàn,,,Taigu Arthington Memorial Hospital (Shanxi),Medical,Hospital,,,Protestant,,,Y_1650,,
山西省大同市聖公會首善醫院,TN_0664,Datong Anglican Shoushan Hospital (Shanxi Province),山西省大同市聖公會首善醫院,,shānxīshěng dàtóngshì shènggōnghuì shǒushàn yīyuàn,N_06467,,Datong Mosse Memorial Hospital (Shanxi Province),Medical,Hospital,,,Protestant,Anglican,,F_41,,
山西省大同市博愛診所,TN_0665,Datong City Boai Clinic (Shanxi Province) ,山西省大同市博愛診所,,shānxīshěng dàtóngshì bóàizhěn suǒ,,,,Medical,Hospital,,,Protestant,,,F_41,,
山西汾陽醫院,TN_0666,Shanxi Fenyang Hospital ,山西汾陽醫院,,shānxī fényáng yīyuàn,,,,Medical,Hospital,,,Protestant,,,Y_1679,,
長春市基督教施醫院,TN_0667,Changchun Christian Sermon Hospital ,長春市基督教施醫院,,cháng chūnshì jīdūjiào shīyīyuàn,,,,Medical,Hospital,,,Protestant,,,F_256,,
上海天風周刊編輯部,TN_0668,"Editorial Department of Tianfeng Weekly Magzine, Shanghai ",上海天風周刊編輯部,,shànghǎi tiānfēng zhōukān biānjíbù,,,,Press,Mission Press,,,Protestant,,,O_26,,
上海廣學會編輯部,TN_0669,Editorial Department of the Christian Literature Society for China (Shanghai) ,上海廣學會編輯部,,shànghǎi guǎngxuéhuì biānjíbù,C_000070,Christian Literature Society for China,,Press,Mission Press,,,Protestant,,,Y_1503,,
上海廣學會編譯部,TN_0670,Translation Department of the Christian Literature Society for China (Shanghai) ,上海廣學會編譯部,,shànghǎi guǎngxuéhuì biānyìbù,C_000070,Christian Literature Society for China,,Press,Mission Press,,,Protestant,,,Y_1503,,
上海中華全國基督教協進會《鄉村教會通訊》編輯部,TN_0671,"Editorial Department of ""Rural Church Newsletter"" of Shanghai National Christian Council",上海中華全國基督教協進會《鄉村教會通訊》編輯部,,shànghǎi zhōnghuá quánguó jīdūjiào xiéjìnhuì 《 xiāngcūn jiàohuì tōngxùn 》 biānjíbù,,,,Press,Mission Press,,中华全国基督教协进会 - NCC - National Christian Council of China,Protestant,,,O_26,,
上海中華聖經會校勘部,TN_0672,Collation Department of China Bible House (Shanghai)  ,上海中華聖經會校勘部,,shànghǎi zhōnghuáshèng jīnghuì jiàokān bù,C_000929,Chinese Bible Society,,Press,Mission Press,,,Protestant,,,O_26,,
上海中華聖經會棧房部,TN_0673,Storage Department of China Bible House (Shanghai)  ,上海中華聖經會棧房部,,shànghǎi zhōnghuáshèng jīnghuìzhàn fángbù,C_000929,Chinese Bible Society,,Press,Mission Press,,,Protestant,,,O_26,,
上海衛理公會靜修日程社發行部,TN_0674,"Publishing Department of the Methodist Church Devotional Schedule, Shanghai ",上海衛理公會靜修日程社發行部,,shànghǎi wèilǐ gōnghuì jìngxiū rìchéng shèfā xíngbù,C_30003,The Methodist Church ,,Press,Mission Press,,,Protestant,,,O_26,,
南京金陵神學院載社,TN_0675,Nanking Theological Seminary Press,南京金陵神學院載社,,nánjīng jīnlíng shénxuéyuàn zàishè,,,,Press,Mission Press,,,Protestant,,,Y_748,,
漢口中華信義會書報部,TN_0676,Book and Newspaper Department of Lutheran Church of China (Hankou),漢口中華信義會書報部,,hàn kǒuzhōng huáxìn yìhuìshū bàobù,C_000018,United Lutheran Church in America,Book and Newspaper Department of United Lutheran Church in America (Hankou),Press,Mission Press,,,Protestant,Lutheran,,Y_136,,
漢口中華信義會發行處,TN_0677,Lutheran Church of China in America Press (Hankou),漢口中華信義會發行處,,hàn kǒuzhōng huáxìnyìhuì fāxíng chù,C_000018,United Lutheran Church in America,Hankou United Lutheran Church in America Press,Press,Mission Press,,,Protestant,Lutheran,,Y_136,,
漢口中華信義會信義報編輯部,TN_0678,Editorial Department of Lutheran Church of China (Hankou),漢口中華信義會信義報編輯部,,hàn kǒuzhōng huáxìnyìhuì xìnyìbào biānjíbù,C_000018,United Lutheran Church in America,Lutheran Editorial Department of United Lutheran Church in America (Hankou),Press,Mission Press,,,Protestant,Lutheran,,Y_136,,
北京恩友雜志社,TN_0679,Enyou Magazine Publishing House (Beijing),北京恩友雜志社,,běijīng ēnyǒu zázhìshè,,,,Press,Mission Press,,,Protestant,,,O_2,,
北京中華聖公會文字工作部,TN_0680,Literary Works Department of the Chinese Branch of Anligcan Communion (Beijing),北京中華聖公會文字工作部,,běijīng zhōnghuáshèng gōnghuì wénzì gōngzuòbù,C_000880,Anglican Communion in China; CHUNG HUA SHENG KUNG HUI,,Press,Mission Press,,,Protestant,Anglican,,O_2,,
成都中華基督教會四川大會文字部,TN_0681,Literary Works Department of the Sichuan Assembly of the Church of Christ in China (Chengdu),成都中華基督教會四川大會文字部,,chéngdū zhōnghuá jīdūjiào huìdàojì sìchuān dàhuì wén zì bù,C_000934,Church of Christ in China ,,Press,Mission Press,,中华基督教会全国总会 - CCC - Church of Christ in China.,Protestant,,,F_30,,
成都華英書局,TN_0682,Chengdu Huaying Book Shop ,成都華英書局,,chéngdū huáyīngshūjú,,,,Press,Mission Press,,,Protestant,,,F_30,,
成都青年問題月刊編輯部,TN_0683,Editorial Department of the Chengdu Teenagers' Issues Monthly Magazine,成都青年問題月刊編輯部,,chéngdū qīngnián wèntí yuèkān biānjíbù,,,,Press,Mission Press,,,Protestant,,,F_30,,
成都中華基督教自立促進會辦公室,TN_0684,Office of Christian Independent Committee in Chengdu ,成都中華基督教自立促進會辦公室,,chéngdū zhōnghuá jīdūjiào zìlì cùjìnhuì bàn gōngshì,,,,Ecclesial,,,,Protestant,,,F_30,,
成都希望月刊社總編輯部,TN_0685,Headquarter of Hope Monthly Magzine Editorial Department (Chengdu) ,成都希望月刊社總編輯部,,chéngdū xīwàng yuèkān shèzǒng biānjíbù,,,,Press,Mission Press,,,Protestant,,,F_30,,
上海市工商聯籌備會辦公室,TN_0686,Office of Shanghai Industrial and Commercial Federation Preparatory Committee,上海市工商聯籌備會辦公室,,shànghǎishì gōngshāng liánchóubèi huì bàn gōngshì,,,,Ecclesial,,,,Protestant,,,Y_1507,,
上海新華銀行,TN_0687,Shanghai Sin Hua Bank,上海新華銀行,,shànghǎi xīnhuáyínxíng,,,,Business,,,,Protestant,,,O_26,,
上海聯合國國際難民組織,TN_0688,International Refugee Organization (I.R.O),上海聯合國國際難民組織,,shànghǎi liánhéguó guójì nànmín zǔzhī,,,,Other,,,,Protestant,,,O_26,,
北京中國民主同盟總部,TN_0689,Headquarter of Chinese Democratic League (Beijing),北京中國民主同盟總部,,běijīng zhōngguó mínzhǔ tóngméng zǒngbù,,,,Other,,,,Protestant,,,Y_2502,,
上海關勒銘金筆廠,TN_0690,Shanghai Guanleming Pen Factory,上海關勒銘金筆廠,,shànghǎi guānlèmíngjīn bǐchǎng,,,,Business,,,,Protestant,,,O_26,,
上海五洲大藥房,TN_0691,Shanghai Wuzhou Pharmacy ,上海五洲大藥房,,shànghǎi wǔzhōu dàyàofáng,,,,Business,,,,Protestant,,,O_26,,
上海偉德進出口行,TN_0692,Shanghai Weide Import and Export Trading Firm,上海偉德進出口行,,shànghǎi wěidéjìn chūkǒu xíng,,,,Business,,,,Protestant,,,O_26,,
上海銀行總部,TN_0693,Headquarter of Bank of Shanghai,上海銀行總部,,shànghǎi yínháng zǒngbù,,,,Business,,,,,,,Y_1508,,
上海源成商行,TN_0694,Shanghai Yuancheng Commercial Firm ,上海源成商行,,shànghǎi yuánchéng shāngháng,,,,Business,,,,Protestant,,,O_26,,
上海金源錢莊,TN_0695,Shanghai Jinyuan Qianzhuang,上海金源錢莊,,shànghǎi jīnyuán qiánzhuāng,,,,Business,,,,Protestant,,,O_26,,
上海先施公司,TN_0696,Shanghai Sincere Company ,上海先施公司,,shànghǎi xiānshī gōngsī,,,,Business,,,,Protestant,,,Y_1503,,
南京永利亞廠,TN_0697,Nanjing Yongliya Factory ,南京永利亞廠,,nánjīng yǒnglì yàchǎng,,,,Business,,,,Protestant,,,Y_751,,
華北公理會太谷區辦公室,TN_0698,Office of Northern China American Board Mission (Taigu District),華北公理會太谷區辦公室,,huáběi gōnglǐ huì tàigǔ qūbàn gōngshì,,,,Ecclesial,,,,Protestant,,,Y_1650,,
廣東東莞普濟醫院護士學校,TN_0699,Dongguan Puji Hospital Nursing School (Guangdong),廣東東莞普濟醫院護士學校,,guǎngdōng dōngguǎn pǔjì yīyuàn hùshi xuéxiào,,,,Education,School,,,Protestant,,,F_48,,
General Place武進,TN_0700,"General Place, Wujin ",General Place武進,,general   place wǔjìn,,,,Ecclesial,,,,Protestant,,,,,
General Place 上海,TN_0701,"General Place, Shanghai ",General Place 上海,,general   place   shànghǎi,,,,Ecclesial,,,,Protestant,,,,,
徐州北極電池工業社,TN_0702,Xuzhou North Pole Battery Industry Corporation,徐州北極電池工業社,,xúzhōu běijí diànchí gōngyèshè,,,,Business,,,,Protestant,,,F_230,,
余姚周行醬類產銷合作社,TN_0703,Yuyao Zhouxing Sauce Production and Marketing Cooperative,余姚周行醬類產銷合作社,,yúyáo zhōuxíng jiàng lèichǎnxiāo hézuòshè,,,,Business,,,,Protestant,,,Y_2843,,
General Place浙江義亭,TN_0704,"General Place, Yiting, Zhejiang Province",General Place浙江義亭,,general   place zhèjiāng yìtíng,,,,Ecclesial,,,,Protestant,,,,,
General Place浙江浦江,TN_0705,"General Place, Pujiang, Zhejiang Province",General Place浙江浦江,,general   place zhèjiāng pǔjiāng,,,,Ecclesial,,,,Protestant,,,,,
General Place浙江義烏,TN_0706,"General Place, Yiwu, Zhejiang Province",General Place浙江義烏,,general   place zhèjiāng yìwū,,,,Ecclesial,,,,Protestant,,,,,
安徽當塗丹陽鎮郵局,TN_0707,"Danyang Town Post Office (Dangtu,Anhui)",安徽當塗丹陽鎮郵局,,ānhuī dāngtú dānyángzhèn yóujú,,,,Other,,,,Protestant,,,Y_103,,
安徽當塗丹陽鎮普華藥房,TN_0708,"Danyang Town Puhua Pharmacy (Dangtu, Anhui)",安徽當塗丹陽鎮普華藥房,,ānhuī dāngtú dānyángzhèn pǔhuáyàofáng,,,,Other,,,,Protestant,,,Y_103,,
安徽合肥基督農場,TN_0709,Hefei Christ Farm (Anhui) ,安徽合肥基督農場,,ānhuī héféi jīdū nóngchǎng,,,,Other,,,,Protestant,,,F_77,,
安徽滁縣基督會識字班,TN_0710,Chuzhou Disciples of Christ Literacy Class (Anui）,安徽滁縣基督會識字班,,ānhuī chúxiàn jīdū huìshí zì bān,C_000372,Disciples of Christ,,Other,,,,Protestant,Restorationist,,O_1,,
廣州郵政局,TN_0711,Guangzhou Post Office,廣州郵政局,,guǎngzhōu yóu zhèngjú,,,,Other,,,,Protestant,,,F_62,,
General Place廣東東莞,TN_0712,"General Place, Dongguan, Guangdong Province",General Place廣東東莞,,general   place guǎngdōng dōngguǎn,,,,Ecclesial,,,,Protestant,,,,,
北京王府大街消費合作社,TN_0713,Beijing Wangfu Avenue Consumer Cooperative,北京王府大街消費合作社,,běijīng wángfǔ dàjiē xiāofèi hézuòshè,,,,Business,,,,Protestant,,,O_2,,
General Place北京,TN_0714,"General Place, Beijing",General Place北京,,general   place běijīng,,,,Ecclesial,,,,Protestant,,,,,
General Place天津董家莊,TN_0715,"General Place, Dongjiazhuang, Tianjin ",General Place天津董家莊,,general   place tiānjīn dǒngjiā zhuāng,,,,Ecclesial,,,,Protestant,,,,,
河北灤縣榛子鎮福音堂,TN_0716,"Zhenzi Town Church (Luan County, Hebei) ",河北灤縣榛子鎮福音堂,,héběi luánxiàn zhēnzi zhèn fúyīn táng,,,,Ecclesial,Church,,,Protestant,,,O_11,,
General Place山西太谷,TN_0717,"General Place, Taigu, Shanxi",General Place山西太谷,,general   place shānxī tàigǔ,,,,Ecclesial,,,,Protestant,,,,,
河南漯河郵政局,TN_0718,Henan Tahe Post Office,河南漯河郵政局,,hénán luòhé yóu zhèngjú,,,,Other,,,,Protestant,,,O_9,,
General Place平原原陽縣,TN_0719,"General Place Yuanyang County, Pingyuan",General Place平原原陽縣,,general   place píngyuán yuányángxiàn,,,,Ecclesial,,,,Protestant,,,,,
漢口交通學院,TN_0720,Hankou Jiaotong College ,漢口交通學院,,hànkǒu jiāotōng xuéyuàn,,,,Education,Higher Education,,,Protestant,,,F_207,,
湖南武岡各界人民代表會議辦公室,TN_0721,Wugang People's Representative Office (Hunan),湖南武岡各界人民代表會議辦公室,,húnán wǔgāng gèjiè rénmíndàibiǎo huìyì bàn gōngshì,,,,Other,,,,Protestant,,,Y_591,,
